%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609060489697566020,46343,1609060489697566020,1.04820949391,-6.2329191823,4.38796413174,0.752587063162,0.657944782532,0.0269731168776,-0.000279210015966,-0.236639332414,0.720125232211,0.0153258748598,0.0,0.0,0.0
1609060489697588519,46344,1609060489697588519,1.04820419036,-6.23290304339,4.38796447518,0.752586945139,0.657944833367,0.0269751754696,-0.000278668873572,-0.236652567623,0.720119602822,0.0153226039654,0.0,0.0,0.0
1609060489702665633,46345,1609060489702665633,1.04699835907,-6.22924848732,4.38803625582,0.752565997223,0.657949713213,0.0274422278616,-0.000119479063325,-0.238353112229,0.719497127088,0.012953503913,0.0,0.0,0.0
1609060489702681281,46346,1609060489702681281,1.04699460839,-6.22923716561,4.38803645959,0.752565934491,0.657949723672,0.0274436996066,-0.00011897866813,-0.238358559971,0.719493972437,0.0129451473094,0.0,0.0,0.0
1609060489707760628,46347,1609060489707760628,1.04577561574,-6.22558546046,4.38809788116,0.752540410352,0.65795901634,0.0279215408893,4.27620348782e-05,-0.241628839541,0.718392013586,0.0112400523411,0.0,0.0,0.0
1609060489707805631,46348,1609060489707805631,1.04576472714,-6.22555308924,4.38809838766,0.752540176553,0.657959104757,0.0279257564366,4.42666090905e-05,-0.241652403257,0.718377497966,0.0112402583221,0.0,0.0,0.0
1609060489712884035,46349,1609060489712884035,1.04453513988,-6.22191089593,4.3881551961,0.752520450283,0.657961824008,0.0283929982111,0.000215386677678,-0.242597622423,0.71603245365,0.0111326879626,0.0,0.0,0.0
1609060489712900588,46350,1609060489712900588,1.04453109106,-6.22189894588,4.38815538181,0.752520382262,0.65796183602,0.0283945185615,0.00021592745132,-0.242601181441,0.716028374885,0.0111226332257,0.0,0.0,0.0
1609060489717973665,46351,1609060489717973665,1.04329537294,-6.21826714791,4.38820011018,0.752494670862,0.657971296006,0.0288553735143,0.000393247586334,-0.244566548978,0.715766415628,0.00651101576251,0.0,0.0,0.0
1609060489717988138,46352,1609060489717988138,1.04329181605,-6.21825673815,4.3882002048,0.752494613712,0.657971304069,0.0288566723414,0.00039381102031,-0.244570537296,0.715763796523,0.00650073171026,0.0,0.0,0.0
1609060489723061390,46353,1609060489723061390,1.04204908,-6.21463160221,4.38822867414,0.752484478837,0.657963954859,0.0292858442969,0.000590691316466,-0.245363927093,0.713404564921,0.00472297758246,0.0,0.0,0.0
1609060489723077011,46354,1609060489723077011,1.042045219,-6.21462037638,4.38822874839,0.752484448598,0.657963936039,0.0292870309118,0.000591345226346,-0.245369891964,0.713399501383,0.00471463240743,0.0,0.0,0.0
1609060489728153793,46355,1609060489728153793,1.04079383649,-6.21099942054,4.38824338677,0.752471658538,0.657962609052,0.0296409701093,0.000813892259947,-0.247625800732,0.713115275886,0.0010523150031,0.0,0.0,0.0
1609060489728170319,46356,1609060489728170319,1.04078970375,-6.21098751917,4.38824340428,0.75247163718,0.657962579097,0.0296421586348,0.00081457004372,-0.247630958002,0.713112423535,0.00104568523628,0.0,0.0,0.0
1609060489733254684,46357,1609060489733254684,1.03952496214,-6.20736810606,4.38824882056,0.75246881349,0.657948118708,0.0300299278661,0.000992362876172,-0.249880021242,0.710654878307,0.00108491519147,0.0,0.0,0.0
1609060489733278452,46358,1609060489733278452,1.03951900433,-6.20735116285,4.3882488464,0.752468772491,0.657948081742,0.0300317363534,0.000993232608253,-0.249897209421,0.710644886784,0.00108271380622,0.0,0.0,0.0
1609060489738354844,46359,1609060489738354844,1.03824230375,-6.20374385984,4.38824594112,0.752456920105,0.657945045491,0.0303885727072,0.00119442483913,-0.253096434353,0.710557955644,-0.00222733379496,0.0,0.0,0.0
1609060489738372591,46360,1609060489738372591,1.0382378383,-6.20373132348,4.38824590167,0.752456899042,0.657945012803,0.0303897757678,0.00119509183688,-0.253105003796,0.710558491996,-0.00224452770129,0.0,0.0,0.0
1609060489743450204,46361,1609060489743450204,1.03694239127,-6.20012439764,4.38822225482,0.752453355783,0.657933316337,0.0307224413927,0.00140607734764,-0.257154530856,0.710162120559,-0.00706965425371,0.0,0.0,0.0
1609060489743470871,46362,1609060489743470871,1.03693705704,-6.2001096672,4.3882221081,0.752453326581,0.657933287822,0.0307237206272,0.00140709671171,-0.257176731224,0.710159240703,-0.00707757763927,0.0,0.0,0.0
1609060489748547180,46363,1609060489748547180,1.03562060964,-6.19650776794,4.38818952457,0.752447970373,0.657924726028,0.0310267122733,0.00165893080683,-0.261500700137,0.708981285288,-0.00576026231008,0.0,0.0,0.0
1609060489748564367,46364,1609060489748564367,1.03561605825,-6.19649542848,4.38818942437,0.752447957674,0.657924690379,0.0310277357784,0.00165968681694,-0.261510346042,0.708975523651,-0.00575368403353,0.0,0.0,0.0
1609060489753640018,46365,1609060489753640018,1.03335360114,-6.19302118459,4.3869068351,0.75241097076,0.657943206884,0.0314335946781,0.0019225051472,-0.266721998854,0.706512496212,-0.00584036868413,0.0,0.0,0.0
1609060489753662521,46366,1609060489753662521,1.03334755974,-6.19300518231,4.38690670284,0.752410933216,0.657943181455,0.031434969783,0.00192341788587,-0.266740784347,0.706506761502,-0.00583862181844,0.0,0.0,0.0
1609060489759070103,46367,1609060489759070103,1.03189248004,-6.18919096532,4.38687804266,0.752399811954,0.657939786805,0.0317604172575,0.00211620721826,-0.271423016289,0.704188146672,-0.00476139443892,0.0,0.0,0.0
1609060489759094861,46368,1609060489759094861,1.0318857497,-6.1891735047,4.38687792454,0.752399760568,0.657939775383,0.0317618199158,0.00211697679521,-0.271444153934,0.704179847504,-0.0047662554474,0.0,0.0,0.0
1609060489764172769,46369,1609060489764172769,1.03049521726,-6.1855990034,4.38684902235,0.752387936333,0.657939599088,0.0320349862329,0.0022758276973,-0.276242557663,0.703703062882,-0.00661740468503,0.0,0.0,0.0
1609060489764201377,46370,1609060489764201377,1.0304873135,-6.18557887032,4.38684883303,0.752387860961,0.657939606757,0.0320365390112,0.00227667159788,-0.276270432461,0.703700848881,-0.00661695345444,0.0,0.0,0.0
1609060489769278196,46371,1609060489769278196,1.02907408419,-6.18201125636,4.38682365903,0.752372638204,0.657942700321,0.032323118021,0.00238078834806,-0.280460417523,0.701733310542,-0.00330015008861,0.0,0.0,0.0
1609060489769302989,46372,1609060489769302989,1.02906712978,-6.1819938566,4.38682357738,0.752372552901,0.657942734741,0.032324370867,0.00238122367352,-0.280479908179,0.701725911841,-0.00328545373268,0.0,0.0,0.0
1609060489774381896,46373,1609060489774381896,1.02763339968,-6.17843001605,4.38680631814,0.752354634174,0.657952592895,0.0325339647051,0.00247380989081,-0.284114955088,0.70169448757,-0.00351113820684,0.0,0.0,0.0
1609060489774398789,46374,1609060489774398789,1.02762859018,-6.17841813799,4.38680625866,0.752354588982,0.657952613263,0.0325345814127,0.00247402646704,-0.284124498999,0.70169169833,-0.00351684904902,0.0,0.0,0.0
1609060489779475110,46375,1609060489779475110,1.02617773449,-6.1748601677,4.3867845035,0.752346880548,0.657953297448,0.0326958949779,0.00251486906655,-0.287482662898,0.70007506913,-0.00505423224429,0.0,0.0,0.0
1609060489779499735,46376,1609060489779499735,1.02617067449,-6.17484297596,4.38678437931,0.752346838317,0.65795330917,0.0326966227637,0.0025149741077,-0.287502812465,0.700068326452,-0.00506017338146,0.0,0.0,0.0
1609060489784581165,46377,1609060489784581165,1.02470058582,-6.17128881264,4.38675601825,0.75233485147,0.657959666944,0.0328454042265,0.00250324299159,-0.29111106516,0.69881887315,-0.00610248982031,0.0,0.0,0.0
1609060489784600349,46378,1609060489784600349,1.02469503321,-6.17127548377,4.38675590183,0.75233480853,0.657959691426,0.0328459109908,0.00250306404778,-0.291122630022,0.698814818053,-0.00610472454804,0.0,0.0,0.0
1609060489789677389,46379,1609060489789677389,1.02320677148,-6.16772910401,4.38672446455,0.752322957079,0.657967404898,0.0329676200178,0.00244052528141,-0.295139135591,0.6981886854,-0.00627917050192,0.0,0.0,0.0
1609060489789700061,46380,1609060489789700061,1.02320008639,-6.16771329022,4.38672432233,0.752322905804,0.657967440096,0.0329681081947,0.00244024754629,-0.29516107844,0.698186629112,-0.00627931162136,0.0,0.0,0.0
1609060489794777964,46381,1609060489794777964,1.02169024779,-6.16416864681,4.38668916828,0.752313813067,0.657974231184,0.0330458307224,0.00236238445603,-0.299516553218,0.697936204548,-0.00756675353564,0.0,0.0,0.0
1609060489794800810,46382,1609060489794800810,1.02168339227,-6.16415267234,4.38668899501,0.752313791881,0.657974248175,0.0330460098744,0.00236189297277,-0.299528280888,0.697934056847,-0.00757392646455,0.0,0.0,0.0
1609060489799878997,46383,1609060489799878997,1.02015676055,-6.1606110314,4.38664781804,0.752314621209,0.657972829855,0.0330638826755,0.00224278429876,-0.301707165773,0.696875217481,-0.00864285532284,0.0,0.0,0.0
1609060489799900294,46384,1609060489799900294,1.02015035839,-6.16059624431,4.38664763463,0.752314621543,0.657972825637,0.033063992573,0.00224228972074,-0.301721906279,0.696867163275,-0.00864477072486,0.0,0.0,0.0
1609060489804974362,46385,1609060489804974362,1.01861088305,-6.1570652736,4.38659932489,0.75231304066,0.657973393968,0.03309706949,0.00211818426233,-0.305084557064,0.694915993043,-0.0103972114656,0.0,0.0,0.0
1609060489804996457,46386,1609060489804996457,1.01860411835,-6.15704986532,4.38659909414,0.752313056236,0.657973374052,0.0330971453713,0.0021176530649,-0.3050920703,0.694912704877,-0.0104157965149,0.0,0.0,0.0
1609060489810074962,46387,1609060489810074962,1.01705039234,-6.15352183235,4.38653691668,0.752322146217,0.657963093686,0.0331027509705,0.00199495438749,-0.306785234089,0.694472091071,-0.014070491197,0.0,0.0,0.0
1609060489810095490,46388,1609060489810095490,1.01704410187,-6.15350759296,4.38653662817,0.75232217929,0.657963055941,0.03310278491,0.00199436786536,-0.306799777402,0.694466409737,-0.0140712183404,0.0,0.0,0.0
1609060489815171596,46389,1609060489815171596,1.01547537639,-6.14998763815,4.38646755712,0.752327926837,0.657956882349,0.0331038142809,0.00184590643731,-0.311303701261,0.692453320059,-0.013143904708,0.0,0.0,0.0
1609060489815189298,46390,1609060489815189298,1.01546980971,-6.14997525615,4.38646732203,0.752327954771,0.657956854337,0.033103758113,0.00184551327913,-0.311318833774,0.692450309204,-0.0131500146074,0.0,0.0,0.0
1609060489820271341,46391,1609060489820271341,1.00527704158,-6.14222808631,4.37655103321,0.752314171389,0.657971112405,0.0330839595258,0.00179394880839,-0.320540701867,0.693475361288,-0.0222462681328,0.0,0.0,0.0
1609060489820286218,46392,1609060489820286218,1.00527222687,-6.14221767007,4.37655069903,0.752314177681,0.657971107423,0.0330839364922,0.00179356223496,-0.320550643732,0.693472476772,-0.0222499960922,0.0,0.0,0.0
1609060489825359162,46393,1609060489825359162,1.00364142791,-6.13870479084,4.37643650614,0.752319596166,0.657966732879,0.0330549781482,0.00165973751827,-0.322403400011,0.691505050588,-0.0227713589094,0.0,0.0,0.0
1609060489825374887,46394,1609060489825374887,1.00363635463,-6.13869390962,4.37643614778,0.752319634538,0.657966695006,0.0330548755587,0.00165940083432,-0.3224107817,0.691498810081,-0.0227764316364,0.0,0.0,0.0
1609060489830452868,46395,1609060489830452868,1.00198790969,-6.13518463588,4.37631146712,0.752327632516,0.657958780643,0.033034457332,0.00157821116725,-0.326829015962,0.69062813334,-0.0263290302427,0.0,0.0,0.0
1609060489830474947,46396,1609060489830474947,1.00198074065,-6.1351694873,4.37631088945,0.752327643247,0.657958771563,0.0330344093797,0.00157788517389,-0.326847418706,0.690627166836,-0.0263433613015,0.0,0.0,0.0
1609060489835556142,46397,1609060489835556142,1.00031389743,-6.13166402861,4.37617562395,0.752336038602,0.657949568942,0.0330310353101,0.00148304145105,-0.329238092027,0.689155059712,-0.0268984378771,0.0,0.0,0.0
1609060489835578105,46398,1609060489835578105,1.00030659715,-6.13164874818,4.37617502765,0.752336090338,0.657949510272,0.033031048925,0.0014825217266,-0.329247678765,0.689141683534,-0.0268874526571,0.0,0.0,0.0
1609060489840654207,46399,1609060489840654207,0.998625957172,-6.12815627452,4.37604268392,0.75234349264,0.65794176378,0.0330220071226,0.00136545236523,-0.332951943965,0.686950024799,-0.0252581429915,0.0,0.0,0.0
1609060489840671779,46400,1609060489840671779,0.998620082768,-6.12814415468,4.37604223821,0.75234349996,0.657941760463,0.0330219197036,0.00136513144895,-0.33296799208,0.686950015576,-0.0252664786081,0.0,0.0,0.0
1609060489845747677,46401,1609060489845747677,0.996919060332,-6.12465602716,4.37590419731,0.752345877721,0.657939786848,0.033010453543,0.00128328250079,-0.337262652078,0.687429239791,-0.0291238923556,0.0,0.0,0.0
1609060489845765675,46402,1609060489845765675,0.996913029486,-6.12464373499,4.37590367646,0.752345892719,0.657939771044,0.0330104387331,0.00128297353346,-0.337276041015,0.687427516327,-0.0291324961628,0.0,0.0,0.0
1609060489850837359,46403,1609060489850837359,0.995191548277,-6.12116050605,4.37575419413,0.752347588672,0.657940087729,0.0329687612011,0.00119839699815,-0.341557740623,0.686118393184,-0.0298130546848,0.0,0.0,0.0
1609060489850851616,46404,1609060489850851616,0.995186743611,-6.12115085465,4.37575377472,0.752347590744,0.657940097751,0.0329685212054,0.00119819662728,-0.341568698291,0.686116251067,-0.0298186640282,0.0,0.0,0.0
1609060489855929396,46405,1609060489855929396,0.993445140389,-6.11766833607,4.37559550844,0.752351713232,0.657939936806,0.0328803814548,0.00112323786019,-0.344393679658,0.685537576773,-0.0325174126778,0.0,0.0,0.0
1609060489855951442,46406,1609060489855951442,0.993437504031,-6.11765313574,4.37559478736,0.752351734348,0.657939927675,0.0328800946011,0.00112284059202,-0.34440641147,0.685532893197,-0.0325236184822,0.0,0.0,0.0
1609060489861038123,46407,1609060489861038123,0.991676969118,-6.11417114738,4.37543203298,0.75235068984,0.657944373092,0.0328189812268,0.00100744830406,-0.347810005639,0.683533682619,-0.0314690097332,0.0,0.0,0.0
1609060489861067424,46408,1609060489861067424,0.991666769253,-6.11415110263,4.3754311103,0.752350686306,0.657944403462,0.0328184777739,0.00100665380994,-0.34782146768,0.68351976919,-0.0314578835838,0.0,0.0,0.0
1609060489866151013,46409,1609060489866151013,0.989894616648,-6.11068151064,4.37527313622,0.75235460127,0.657945908962,0.0327035014111,0.000845117124395,-0.349387683106,0.681504482796,-0.0306930707163,0.0,0.0,0.0
1609060489866175063,46410,1609060489866175063,0.989886203022,-6.11066509987,4.37527239705,0.752354603705,0.657945934943,0.0327029428334,0.000844338392922,-0.349410482684,0.68150110646,-0.0306988753987,0.0,0.0,0.0
1609060489871253451,46411,1609060489871253451,0.988094323056,-6.1072042364,4.37511114774,0.752346331079,0.657960835179,0.0325975471354,0.00068699363353,-0.356288043865,0.68149546372,-0.0328061613806,0.0,0.0,0.0
1609060489871270922,46412,1609060489871270922,0.988088121896,-6.10719237532,4.37511057679,0.752346300459,0.657960886451,0.0325972324995,0.000686350866791,-0.356302454501,0.681490250945,-0.0328031477682,0.0,0.0,0.0
1609060489876357357,46413,1609060489876357357,0.986271845097,-6.10373245698,4.37495184985,0.752343314125,0.657969205838,0.0325033096541,0.000445294815846,-0.357864325429,0.678962487543,-0.0296088726976,0.0,0.0,0.0
1609060489876375226,46414,1609060489876375226,0.986265445906,-6.10372031623,4.37495132045,0.752343299266,0.6579692433,0.03250290743,0.000444404207144,-0.357873054711,0.678957413917,-0.0296040494938,0.0,0.0,0.0
1609060489881455313,46415,1609060489881455313,0.984439577852,-6.10027115657,4.37479622759,0.752334767491,0.657986267163,0.0323587949835,0.000223251859231,-0.360941069986,0.678919828181,-0.0314534489757,0.0,0.0,0.0
1609060489881478997,46416,1609060489881478997,0.984431058297,-6.10025513175,4.37479548505,0.752334747214,0.657986329795,0.0323579997554,0.000222252517796,-0.360949847083,0.678918131141,-0.0314646639758,0.0,0.0,0.0
1609060489886564920,46417,1609060489886564920,0.982588827821,-6.09680511261,4.37463209274,0.75233498444,0.65799564729,0.0321646375729,-1.37170376929e-05,-0.363489929217,0.677769389178,-0.0327878205065,0.0,0.0,0.0
1609060489886587437,46418,1609060489886587437,0.982580681285,-6.09678992297,4.37463135796,0.752334950027,0.657995727728,0.0321637965376,-1.47716484277e-05,-0.363511158255,0.677761797188,-0.0327847771053,0.0,0.0,0.0
1609060489891666374,46419,1609060489891666374,0.980725351639,-6.09335160164,4.37446872426,0.752325691448,0.658014918896,0.0319876500914,-0.000243862281561,-0.367072943185,0.676166276153,-0.0312564550446,0.0,0.0,0.0
1609060489891682061,46420,1609060489891682061,0.980719575496,-6.09334096179,4.37446823247,0.752325692185,0.658014943513,0.0319871199996,-0.000244698021327,-0.367075448603,0.676160384056,-0.0312497092729,0.0,0.0,0.0
1609060489896754272,46421,1609060489896754272,0.978852611465,-6.08991666999,4.37431623255,0.752325516411,0.658022669404,0.0318298811386,-0.000563890048246,-0.369092145986,0.6740812984,-0.02868578767,0.0,0.0,0.0
1609060489896769430,46422,1609060489896769430,0.97884697945,-6.08990638437,4.37431579489,0.752325482709,0.658022724651,0.0318295190534,-0.000564824860765,-0.369107386717,0.674076655865,-0.0286787452157,0.0,0.0,0.0
1609060489901846590,46423,1609060489901846590,0.976961024233,-6.08648630187,4.37417335963,0.75231382684,0.658040215233,0.0317385306332,-0.000840881343288,-0.373815318873,0.673175345764,-0.0274298971947,0.0,0.0,0.0
1609060489901860334,46424,1609060489901860334,0.976955944098,-6.08647715352,4.37417298685,0.752313809832,0.658040246404,0.031738268497,-0.00084159928557,-0.373820864558,0.673174911537,-0.0274317596638,0.0,0.0,0.0
1609060489906941818,46425,1609060489906941818,0.975049403524,-6.08305577994,4.37402913924,0.752306102228,0.658054611655,0.0316166229855,-0.0010868962455,-0.376541409687,0.673384239759,-0.0291827280702,0.0,0.0,0.0
1609060489906967839,46426,1609060489906967839,0.975039617865,-6.08303828027,4.37402838076,0.752306054683,0.658054695034,0.0316159834296,-0.00108792753932,-0.376560062629,0.673384903446,-0.0291895946273,0.0,0.0,0.0
1609060489912048515,46427,1609060489912048515,0.973124787122,-6.0796212573,4.37388286501,0.752304811278,0.658061222408,0.031502365654,-0.00130135173835,-0.377206454788,0.671714406036,-0.0280921804904,0.0,0.0,0.0
1609060489912068031,46428,1609060489912068031,0.973117412638,-6.07960812513,4.37388231582,0.752304841108,0.65806120999,0.0315018772018,-0.00130221024302,-0.377203990804,0.671707465316,-0.0280903152848,0.0,0.0,0.0
1609060489917141568,46429,1609060489917141568,0.971196929955,-6.07620296124,4.37373864799,0.752308540393,0.658061845955,0.0313929996351,-0.00147756943448,-0.379853170641,0.670613259439,-0.0285437570718,0.0,0.0,0.0
1609060489917174512,46430,1609060489917174512,0.971184431967,-6.07618089708,4.3737377089,0.752308578005,0.658061822217,0.031392547552,-0.00147859647226,-0.379862208628,0.670601403498,-0.0285408644958,0.0,0.0,0.0
1609060489922248300,46431,1609060489922248300,0.97240232846,-6.07337590904,4.37517337881,0.75229614787,0.658075006061,0.0313971648721,-0.00168101727038,-0.378073483012,0.666975800049,-0.0263899566022,0.0,0.0,0.0
1609060489922263552,46432,1609060489922263552,0.97239655943,-6.07336573184,4.37517297616,0.752296170382,0.658074989236,0.0313969531853,-0.00168148303494,-0.378084927261,0.666969843031,-0.0263855070905,0.0,0.0,0.0
1609060489927337785,46433,1609060489927337785,0.970470869059,-6.06998600518,4.37504059573,0.752308780324,0.658061751248,0.0313657991479,-0.00180239942863,-0.380918110147,0.665135693084,-0.0257917010018,0.0,0.0,0.0
1609060489927353750,46434,1609060489927353750,0.970464784271,-6.06997538031,4.37504018372,0.752308859466,0.658061664559,0.0313656982181,-0.00180277304156,-0.380916262342,0.665130540371,-0.0257934677086,0.0,0.0,0.0
1609060489932432331,46435,1609060489932432331,0.968527075744,-6.06660054281,4.37490625683,0.752331988212,0.658037316366,0.0313153073773,-0.00191548594863,-0.382178299107,0.663923909972,-0.0269486659486,0.0,0.0,0.0
1609060489932453395,46436,1609060489932453395,0.968519057156,-6.06658661319,4.37490569143,0.752332053473,0.658037245608,0.0313152065642,-0.00191580975423,-0.3821943324,0.663918360095,-0.0269477696198,0.0,0.0,0.0
1609060489937532896,46437,1609060489937532896,0.966575072415,-6.06321825,4.37476967429,0.752359155587,0.658007354342,0.0312888683543,-0.00197038931344,-0.383228148101,0.66233737362,-0.0266074747943,0.0,0.0,0.0
1609060489937558103,46438,1609060489937558103,0.966565387369,-6.06320151126,4.37476900187,0.752359345592,0.658007155906,0.031288453646,-0.00197069198065,-0.383225201208,0.662329891855,-0.0266067926825,0.0,0.0,0.0
1609060489942636516,46439,1609060489942636516,0.964610479861,-6.05984149451,4.37463594213,0.752384880352,0.657981320368,0.0312136459407,-0.00203628841209,-0.38667868416,0.660950078134,-0.0257963034209,0.0,0.0,0.0
1609060489942656639,46440,1609060489942656639,0.964602643396,-6.05982810004,4.37463541938,0.752384963073,0.657981229035,0.0312135666791,-0.00203645115522,-0.386698220256,0.660944142475,-0.0257943405196,0.0,0.0,0.0
1609060489947732834,46441,1609060489947732834,0.962637937326,-6.05647901198,4.3745044072,0.752418735496,0.657943870158,0.0311835653829,-0.00208949629565,-0.387391726506,0.658589318412,-0.0258241735079,0.0,0.0,0.0
1609060489947749403,46442,1609060489947749403,0.962631564385,-6.05646817767,4.37450398238,0.75241884489,0.657943752276,0.031183392811,-0.00208979869037,-0.387392437351,0.658580287521,-0.0258236941133,0.0,0.0,0.0
1609060489952822673,46443,1609060489952822673,0.960654522175,-6.05312996388,4.37437004541,0.752439709932,0.657921065005,0.0311545217925,-0.00215104546729,-0.39199720028,0.657410449898,-0.0269769420527,0.0,0.0,0.0
1609060489952839190,46444,1609060489952839190,0.960648073354,-6.0531191489,4.37436960156,0.752439768773,0.657921000443,0.031154460484,-0.00215109769642,-0.392011872754,0.657411103132,-0.0269834768025,0.0,0.0,0.0
1609060489957919626,46445,1609060489957919626,0.95865390048,-6.04978016601,4.37423083796,0.752465170794,0.657894906295,0.0310885750139,-0.00220085061597,-0.393024240149,0.657029676872,-0.0276428967092,0.0,0.0,0.0
1609060489957940322,46446,1609060489957940322,0.958645748071,-6.04976653769,4.3742302646,0.752465259072,0.65789482694,0.0310881019989,-0.00220107189989,-0.393037406651,0.657023871157,-0.0276410904753,0.0,0.0,0.0
1609060489963021344,46447,1609060489963021344,0.956629872286,-6.0464323965,4.37409560466,0.752473328076,0.657889655187,0.0310018071921,-0.0022072353245,-0.40046790662,0.65538771991,-0.0253648423399,0.0,0.0,0.0
1609060489963044307,46448,1609060489963044307,0.956620610628,-6.04641723968,4.37409501819,0.752473355662,0.657889632686,0.031001602134,-0.00220741776232,-0.400484923584,0.655381968636,-0.0253535705509,0.0,0.0,0.0
1609060489968123826,46449,1609060489968123826,0.954587237743,-6.0430904095,4.37396581538,0.752485023233,0.657880326863,0.0309091783229,-0.00230162452872,-0.400133149603,0.654520599608,-0.0255186048424,0.0,0.0,0.0
1609060489968150942,46450,1609060489968150942,0.954576457335,-6.04307277595,4.3739651278,0.752485050872,0.657880321358,0.0309085972072,-0.00230196585355,-0.400155464434,0.654514299571,-0.0255247874526,0.0,0.0,0.0
1609060489973229216,46451,1609060489973229216,0.952524352602,-6.03975484899,4.37383830702,0.752478448155,0.657889484275,0.0308717208492,-0.00233677937226,-0.408027736556,0.652189394441,-0.0244212134161,0.0,0.0,0.0
1609060489973249321,46452,1609060489973249321,0.952516083551,-6.03974163207,4.37383781211,0.752478422793,0.657889523796,0.0308714826597,-0.00233696657945,-0.408040810584,0.652181679395,-0.0244207489378,0.0,0.0,0.0
1609060489978325211,46453,1609060489978325211,0.950440756981,-6.03643343053,4.37371119087,0.752474080998,0.657901759769,0.0307125636128,-0.00238970816001,-0.409710190913,0.651365027665,-0.025472431475,0.0,0.0,0.0
1609060489978345587,46454,1609060489978345587,0.950432356023,-6.03642007497,4.37371066866,0.752474026244,0.657901846355,0.0307120343515,-0.00238991354872,-0.409735638593,0.651362890393,-0.025464972927,0.0,0.0,0.0
1609060489983424901,46455,1609060489983424901,0.948339541949,-6.03311342605,4.37358816953,0.752454964879,0.657926252461,0.0306507450287,-0.00246049323247,-0.414325424444,0.65065464691,-0.0227699697499,0.0,0.0,0.0
1609060489983443903,46456,1609060489983443903,0.948331639345,-6.03310101584,4.37358773529,0.752454928169,0.657926312454,0.0306503266826,-0.00246088925714,-0.414322608297,0.650649356234,-0.0227632474759,0.0,0.0,0.0
1609060489988522172,46457,1609060489988522172,0.94622223261,-6.02980230261,4.37347890074,0.752444079431,0.657945148966,0.03050227918,-0.00258598801941,-0.416427918095,0.648487366272,-0.020099209995,0.0,0.0,0.0
1609060489988538582,46458,1609060489988538582,0.946215481116,-6.02979178909,4.37347857497,0.752444003581,0.657945245203,0.0305020460579,-0.00258632238978,-0.416449051749,0.64848051825,-0.0200890984045,0.0,0.0,0.0
1609060489993611450,46459,1609060489993611450,0.944095034205,-6.02650369218,4.37337588172,0.752423359415,0.657972314935,0.0304215277068,-0.00265559131647,-0.419552166849,0.647874987337,-0.0203984442135,0.0,0.0,0.0
1609060489993632177,46460,1609060489993632177,0.944086331688,-6.02649025371,4.37337545858,0.752423298053,0.657972414687,0.0304208543331,-0.00265597573147,-0.419551290074,0.647872057992,-0.0204004079397,0.0,0.0,0.0
1609060489998707093,46461,1609060489998707093,0.941949586796,-6.02320753086,4.37327893195,0.752402368598,0.658001977625,0.0302873356141,-0.00279075307328,-0.422519333714,0.645817463355,-0.0176398093848,0.0,0.0,0.0
1609060489998728486,46462,1609060489998728486,0.941940520318,-6.02319367322,4.37327855359,0.752402279288,0.658002089328,0.0302870789804,-0.00279127960312,-0.422537666198,0.645808716162,-0.0176263608266,0.0,0.0,0.0
1609060490003802689,46463,1609060490003802689,0.939797054197,-6.01992118947,4.37319413166,0.75239007319,0.658019176411,0.0302067365517,-0.00292523143095,-0.422300798654,0.644027460071,-0.0156481970115,0.0,0.0,0.0
1609060490003825749,46464,1609060490003825749,0.939787388549,-6.01990644895,4.3731937736,0.752390031178,0.658019243604,0.0302062436674,-0.0029260120714,-0.422296367821,0.644019021793,-0.0156399112656,0.0,0.0,0.0
1609060490008903948,46465,1609060490008903948,0.937632149862,-6.0166386704,4.37311658108,0.752378172901,0.658035264536,0.0301403038962,-0.0030530658303,-0.426504218967,0.642934654828,-0.0147609226541,0.0,0.0,0.0
1609060490008926664,46466,1609060490008926664,0.937622489422,-6.01662410807,4.37311624672,0.75237812223,0.658035326694,0.0301401818119,-0.00305336102453,-0.426523540387,0.642935051739,-0.0147634543113,0.0,0.0,0.0
1609060490014008191,46467,1609060490014008191,0.935456982949,-6.01335760462,4.37303960639,0.752374900345,0.658042270623,0.0300606308678,-0.00313602565488,-0.425760635777,0.642671451766,-0.0154000878609,0.0,0.0,0.0
1609060490014029117,46468,1609060490014029117,0.935448151673,-6.01334427409,4.37303928694,0.75237491182,0.658042281038,0.0300600800781,-0.00313636695062,-0.425757902503,0.642668587542,-0.0154017355088,0.0,0.0,0.0
1609060490019106100,46469,1609060490019106100,0.933277766072,-6.01008390776,4.37296598552,0.752375226361,0.658045068928,0.0299854008934,-0.00319173667865,-0.429208709826,0.641667409492,-0.0134734376877,0.0,0.0,0.0
1609060490019120336,46470,1609060490019120336,0.933271626166,-6.01007472866,4.37296579282,0.752375231488,0.658045065711,0.0299853236498,-0.00319191711624,-0.429212401107,0.641664180022,-0.0134682266567,0.0,0.0,0.0
